addr,lat,lng,addr_norm,bank_code,bank_name,branch_code,branch_name,tel_no,manager,establish_date,extended_open_time,url
台北市中正區重慶南路一段120號,25.041505,121.512868,台北市中正區建國里重慶南路一段120號,004,臺灣銀行,0040037,臺灣銀行營業部,02-23493456,朱仲之,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040037"
台北市中正區貴陽街一段120號,25.039025,121.508427,台北市中正區建國里貴陽街一段120號,004,臺灣銀行,0040059,臺灣銀行公庫部,02-23615421,楊添泉,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040059"
台北市中正區館前路49號,25.044981,121.515127,台北市中正區黎明里館前路49號,004,臺灣銀行,0040071,臺灣銀行館前分行,02-23812949,胡宜謙,1959-01-05,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040071"
台北市中正區武昌街一段49號,25.044294,121.510838,台北市中正區光復里武昌街一段49號,004,臺灣銀行,0040082,臺灣銀行信託部,02-23493456,黃欉樹,1961-10-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040082"
台南市中西區府前路一段155號,22.988665,120.20667,台南市中西區郡王里府前路一段155號,004,臺灣銀行,0040093,臺灣銀行臺南分行,06-2160168,吳炳松,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040093"
台中市西區自由路一段140號,24.13664,120.678999,台中市西區民生里自由路一段140號,004,臺灣銀行,0040107,臺灣銀行臺中分行,04-22224001,陳文郁,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040107"
高雄市前金區中正四路264號,22.628009,120.290846,高雄市前金區後金里中正四路264號,004,臺灣銀行,0040118,臺灣銀行高雄分行,07-2515131,陳俊雄,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040118"
基隆市中正區義一路16號,25.13143,121.744882,基隆市中正區港通里義一路16號,004,臺灣銀行,0040129,臺灣銀行基隆分行,02-24247113,江仁湧,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040129"
南投縣南投市中興新村光華路11號,23.955565,120.688792,南投縣南投市光華里光華路11號,004,臺灣銀行,0040130,臺灣銀行中興新村分行,049-2332101,劉慶桐,1958-12-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040130"
嘉義市中山路306號,23.479929,120.448686,嘉義市西區北杏里中山路306號,004,臺灣銀行,0040141,臺灣銀行嘉義分行,05-2224471,張國強,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040141"
新竹市林森路29號,24.801535,120.969289,新竹市東區成功里林森路29號,004,臺灣銀行,0040152,臺灣銀行新竹分行,03-5266161,游國鍮,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040152"
彰化縣彰化市成功路130號,24.0780569,120.5418601,彰化縣彰化市大同里成功路126號,004,臺灣銀行,0040163,臺灣銀行彰化分行,04-7225191,溫哲選,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040163"
屏東縣屏東市中山路43號,22.672641,120.485685,屏東縣屏東市光榮里中山路43號,004,臺灣銀行,0040174,臺灣銀行屏東分行,08-7328141,張簡奉周,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040174"
花蓮縣花蓮市公園路3號,23.97700075,121.61060396,花蓮縣花蓮市民生里公園路3號,004,臺灣銀行,0040185,臺灣銀行花蓮分行,03-8322151,呂有用,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040185"
台北市大同區南京西路406號,25.053216,121.509811,台北市大同區玉泉里南京西路406號,004,臺灣銀行,0040196,臺灣銀行延平分行,02-25522859,李銘桐,1950-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040196"
台北市中山區中山北路一段150號,25.051869,121.522212,台北市中山區民安里中山北路一段150號,004,臺灣銀行,0040200,臺灣銀行中山分行,02-25423434,陳文章,1961-10-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040200"
高雄市前鎮區高雄加工出口區中一路1號,22.58656748,120.31836792,高雄市前鎮區,004,臺灣銀行,0040211,臺灣銀行高雄加工出口區分行,07-8215141,陳清山,1965-12-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040211"
宜蘭縣宜蘭市舊城南路50號,24.75485245,121.75145086,宜蘭縣宜蘭市南門里舊城南路50號,004,臺灣銀行,0040222,臺灣銀行宜蘭分行,03-9355121,許家明,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040222"
台東縣台東市中山路313號,22.7550533,121.1506041,台東縣台東市中山里中山路313號,004,臺灣銀行,0040233,臺灣銀行臺東分行,089-324201,魏宗仁,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040233"
澎湖縣馬公市仁愛路24號,23.565463,119.566313,澎湖縣馬公市重慶里仁愛路24號,004,臺灣銀行,0040244,臺灣銀行澎湖分行,06-9279935,薛流湖,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040244"
高雄市鳳山區曹公路20號,22.629271,120.357324,高雄市鳳山區曹公里曹公路20號,004,臺灣銀行,0040255,臺灣銀行鳳山分行,07-7416131,鄭恩賜,1947-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040255"
桃園縣桃園市中正路46號,25.016233,121.298228,桃園市桃園區同德里中正路50-1號,004,臺灣銀行,0040266,臺灣銀行桃園分行,03-3352801,古兆柱,1947-09-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040266"
新北市板橋區府中路21號,25.00945,121.459334,新北市板橋區挹秀里府中路21號,004,臺灣銀行,0040277,臺灣銀行板橋分行,02-29680172,周紹義,1947-11-18,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040277"
台南市新營區中正路10號,23.308865,120.316368,台南市新營區大宏里中正路10號,004,臺灣銀行,0040288,臺灣銀行新營分行,06-6351111,林旭榕,1947-12-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040288"
苗栗縣苗栗市中正路510號,24.558748,120.821085,苗栗縣苗栗市中苗里中正路510號,004,臺灣銀行,0040299,臺灣銀行苗栗分行,037-326791,江泰豐,1950-12-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040299"
台中市豐原區中正路302號,24.251513,120.714577,台中市豐原區豐西里中正路302號,004,臺灣銀行,0040303,臺灣銀行豐原分行,04-25278686,楊英烈,1950-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040303"
雲林縣斗六市文化路27號,23.711104,120.544325,雲林縣斗六市信義里文化路27號,004,臺灣銀行,0040314,臺灣銀行斗六分行,05-5324155,荷傳銘,1950-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040314"
南投縣南投市復興路101號,23.904358,120.687563,南投縣南投市三和里復興路101號,004,臺灣銀行,0040325,臺灣銀行南投分行,049-2232121,劉國銘,1951-02-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040325"
台北市中正區南昌路一段120號,25.029733,121.518154,台北市中正區南福里南昌路一段120號,004,臺灣銀行,0040336,臺灣銀行南門分行,02-23512121,黃鈺芬,1950-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040336"
台北市中正區羅斯福路四段120號,25.013195,121.535562,台北市中正區水源里羅斯福路四段120號,004,臺灣銀行,0040347,臺灣銀行公館分行,02-23672581,洪娟娟,1956-08-10,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040347"
高雄市左營區左營大路19號,22.679984,120.287237,高雄市左營區埤西里左營大路19號,004,臺灣銀行,0040358,臺灣銀行左營分行,07-5819141,王美玉,1950-01-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040358"
台北市北投區中央南路一段152號,25.129814,121.500828,台北市北投區中央里中央南路一段152號,004,臺灣銀行,0040369,臺灣銀行北投分行,02-28951200,文建芬,1951-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040369"
台中市霧峰區中正路838號,24.06283,120.69868,台中市霧峰區本堂村中正路838號,004,臺灣銀行,0040370,臺灣銀行霧峰分行,04-23302216,白旭然,1957-01-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040370"
金門縣金湖鎮復興路4號,24.44095415,118.41748037,金門縣金湖鎮新市里復興路4號,004,臺灣銀行,0040381,臺灣銀行金門分行,082-333711,羅正明,1950-02-18,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040381"
連江縣南竿鄉介壽村257號,26.157886,119.94757,連江縣南竿鄉介壽村257號,004,臺灣銀行,0040392,臺灣銀行馬祖分行,0836-26046,林裕哲,1951-03-12,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040392"
台南市中西區中正路240號,22.993262,120.196807,台南市中西區中正里中正路240號,004,臺灣銀行,0040406,臺灣銀行安平分行,06-2292181,曾金寬,1967-04-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040406"
桃園縣中壢市延平路580號,24.9549,121.22231,桃園市中壢區中榮里延平路580號,004,臺灣銀行,0040417,臺灣銀行中壢分行,03-4252160,林志忠,1968-07-03,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040417"
新北市三重區重新路四段39號,25.057739,121.488086,新北市三重區過田里重新路四段39號,004,臺灣銀行,0040428,臺灣銀行三重分行,02-29719621,邱顯仁,1969-09-09,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040428"
苗栗縣頭份鎮中正路六十五號,24.68514,120.908146,苗栗縣頭份鎮民族里中正路65號,004,臺灣銀行,0040439,臺灣銀行頭份分行,037-663451,徐美惠,1969-09-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040439"
高雄市前鎮區擴建路1-3號,,,,004,臺灣銀行,0040440,臺灣銀行前鎮分行,07-8115171,楊俊城,1969-11-22,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040440"
台北市中正區青島東路47號,25.043105,121.525563,台北市中正區幸福里青島東路47號,004,臺灣銀行,0040451,臺灣銀行城中分行,02-23218934,朱添祺,1974-05-06,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040451"
台北市大同區承德路二段239號,25.062513,121.518513,台北市大同區民權里承德路二段239號,004,臺灣銀行,0040462,臺灣銀行民權分行,02-25530121,鄔俊定,1970-08-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040462"
台中市潭子區建國路1號,24.217542,120.705166,台中市潭子區潭秀里建國路1號,004,臺灣銀行,0040473,臺灣銀行潭子分行,04-25323133,蔡正一,1970-09-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040473"
新北市中和區建一路186號,24.996694,121.487788,新北市中和區平河里建一路186號,004,臺灣銀行,0040484,臺灣銀行連城分行,02-82272611,李俊儀,1971-10-14,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040484"
彰化縣員林鎮民生路63號,23.9564717599,120.5745007275,彰化縣員林鎮民生里民生路67號,004,臺灣銀行,0040495,臺灣銀行員林分行,04-8323191,王翠琴,1971-10-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040495"
台北市中山區松江路115號,25.051747,121.533186,台北市中山區朱園里松江路115號,004,臺灣銀行,0040509,臺灣銀行松江分行,02-25069421,莊瓊玲,1972-10-05,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040509"
高雄市鼓山區臨海一路23號,22.622807,120.274665,高雄市鼓山區峰南里臨海一路23號,004,臺灣銀行,0040510,臺灣銀行鼓山分行,07-5218291,邱南雄,1972-09-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040510"
台北市萬華區康定路380號,25.03407,121.500029,台北市萬華區富福里康定路380號,004,臺灣銀行,0040521,臺灣銀行龍山分行,02-23088111,林福炎,1973-06-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040521"
台北市大安區敦化南路一段202號,25.042065,121.548452,台北市大安區光武里敦化南路一段202號,004,臺灣銀行,0040532,臺灣銀行忠孝分行,02-27516091,柳進興,1973-06-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040532"
台北市大安區信義路二段88號,25.033978,121.526835,台北市大安區光明里信義路二段88號,004,臺灣銀行,0040543,臺灣銀行信義分行,02-23515486,湛竹明,1974-06-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040543"
台中市東區復興路四段102號,24.135402,120.685514,台中市東區新庄里復興路四段102號,004,臺灣銀行,0040554,臺灣銀行復興分行,04-22244181,黃溪順,1974-08-05,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040554"
高雄市三民區九如二路567號,22.641335,120.296988,高雄市三民區立業里九如二路567號,004,臺灣銀行,0040565,臺灣銀行三民分行,07-3127143,陳永清,1975-08-25,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040565"
台中市梧棲區四維路2號,24.259521,120.536533,台中市梧棲區頂寮里四維路2號,004,臺灣銀行,0040576,臺灣銀行臺中港分行,04-26562311,曾金燦,1976-03-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040576"
宜蘭縣羅東鎮公正路93號,24.678119,121.771347,宜蘭縣羅東鎮集祥里公正路93號,004,臺灣銀行,0040587,臺灣銀行羅東分行,03-9576866,張聰賢,1988-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040587"
南投縣埔里鎮東榮路112號,23.963748,120.967918,南投縣埔里鎮東門里東榮路112號,004,臺灣銀行,0040598,臺灣銀行埔里分行,049-2983991,鄭桐木,1978-11-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040598"
高雄市岡山區壽天路16號,22.796656,120.294008,高雄市岡山區岡山里壽天路16號,004,臺灣銀行,0040602,臺灣銀行岡山分行,07-6216141,鄭調鄉,1978-12-14,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040602"
高雄市新興區民族二路133號,22.634233,120.313064,高雄市新興區開平里民族二路133號,004,臺灣銀行,0040613,臺灣銀行新興分行,07-2384611,陳明哲,1981-06-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040613"
高雄市苓雅區青年一路261號,22.620531,120.304424,高雄市苓雅區仁政里青年一路261號,004,臺灣銀行,0040624,臺灣銀行苓雅分行,07-3358700,曹啟仁,1981-06-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040624"
台北市信義區忠孝東路四段560號,25.040991,121.563847,台北市信義區興隆里忠孝東路四段560號,004,臺灣銀行,0040646,臺灣銀行松山分行,02-27293111,陳姿宇,1981-11-28,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040646"
台中市中區臺灣大道一段276一、二樓,24.14391441,120.67951085,台中市中區,004,臺灣銀行,0040657,臺灣銀行健行分行,04-22242141,王世謙,1981-12-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040657"
新北市中和區中山路二段253號,25.002366,121.497607,新北市中和區連和里中山路二段253號,004,臺灣銀行,0040668,臺灣銀行中和分行,02-22488980,吳金泉,1983-03-12,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040668"
嘉義縣太保市祥和新村祥和一路東段2號,23.458758,120.293862,嘉義縣太保市安仁里祥和一路東段2號,004,臺灣銀行,0040679,臺灣銀行太保分行,05-3620016,王素鑾,1983-05-18,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040679"
新竹縣竹北市光明六路16號,24.82714,121.01014,新竹縣竹北市北崙里光明六路16號,004,臺灣銀行,0040680,臺灣銀行竹北分行,03-5513111,朱錫欽,1983-06-13,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040680"
台北市中正區武昌街1段49號,25.044294,121.510838,台北市中正區光復里武昌街一段49號,004,臺灣銀行,0040691,臺灣銀行國際金融業務分行,02-23493456,陳逸琳,1984-10-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040691"
台北市士林區中山北路六段197號,25.10795,121.524942,台北市士林區蘭興里中山北路六段197號,004,臺灣銀行,0040705,臺灣銀行士林分行,02-28367080,林宜保,1985-08-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040705"
新北市新莊區新泰路85號,25.034547,121.448822,新北市新莊區文衡里新泰路85號,004,臺灣銀行,0040716,臺灣銀行新莊分行,02-22056699,堯明仁,1985-08-09,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040716"
台中市大甲區民生路61號,24.347682,120.624623,台中市大甲區孔門里民生路61號,004,臺灣銀行,0040727,臺灣銀行大甲分行,04-26868111,許萌馨,1985-08-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040727"
新竹市新竹科學園區工業東六路5號,24.775319,121.010887,新竹市東區科園里工業東六路5號,004,臺灣銀行,0040738,臺灣銀行新竹科學園區分行,03-5770050,楊長淇,1988-08-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040738"
新北市樹林區文化街廿七號,24.988798,121.417432,新北市樹林區文化街,004,臺灣銀行,0040749,臺灣銀行樹林分行,02-26866511,劉志成,1988-12-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040749"
新北市新店區寶中路45號,24.979449,121.545203,新北市新店區寶興里寶中路45號,004,臺灣銀行,0040750,臺灣銀行新店分行,02-29180795,顏世餘,1988-10-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040750"
台中市南屯區大業路607號,24.153641,120.635049,台中市南屯區三義里大業路607號,004,臺灣銀行,0040794,臺灣銀行黎明分行,04-22551178,張煥卿,1988-01-05,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040794"
台北市松山區復興北路167號,25.053901,121.544285,台北市松山區中正里復興北路167號,004,臺灣銀行,0040808,臺灣銀行民生分行,02-27192081,陳淑貞,1989-08-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040808"
台南市永康區小東路513號,22.998809,120.236191,台南市永康區中華里小東路513號,004,臺灣銀行,0040819,臺灣銀行永康分行,06-3125411,陳吳政,1989-12-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040819"
高雄市苓雅區新光路142號,22.610868,120.29924,高雄市苓雅區意誠里新光路142號,004,臺灣銀行,0040820,臺灣銀行三多分行,07-3349341,張金樹,1989-10-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040820"
"100 Wall Street, 11th Floor, New York NY 10005 USA",,,,004,臺灣銀行,0040831,臺灣銀行紐約分行,1-212-968-8128,施與立,1990-09-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040831"
台北市信義區基隆路一段333號,25.034268,121.561078,台北市信義區西村里基隆路一段333號,004,臺灣銀行,0040853,臺灣銀行臺北世貿中心分行,02-27200315,許漢淇,1990-07-03,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040853"
台北市大安區敦化南路2段69號,25.030688,121.549112,台北市大安區義安里敦化南路二段69號,004,臺灣銀行,0040864,臺灣銀行大安分行,02-27553121,辜婉芳,1990-10-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040864"
新北市板橋區中山路一段293-2號,,,,004,臺灣銀行,0040875,臺灣銀行華江分行,02-29610101,粘忠煥,1990-11-28,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040875"
屏東縣潮州鎮新生路13-2號,,,,004,臺灣銀行,0040886,臺灣銀行潮州分行,08-7883384,陳銀雪,1993-06-07,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040886"
宜蘭縣蘇澳鎮中山路1段97號,24.595951,121.850225,宜蘭縣蘇澳鎮蘇北里中山路一段97號,004,臺灣銀行,0040897,臺灣銀行蘇澳分行,03-9962566,陳材燦,1994-05-10,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040897"
台中市大雅區中清路三段1080號,24.221938,120.647219,台中市大雅區大雅里中清路三段1080號,004,臺灣銀行,0040901,臺灣銀行大雅分行,04-25683330,洪明義,1993-05-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040901"
高雄市楠梓區楠梓路201號,22.732152,120.327909,高雄市楠梓區東寧里楠梓路201號,004,臺灣銀行,0040912,臺灣銀行楠梓分行,07-3532115,蘇信忠,1994-04-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040912"
台中市西屯區工業區一路196號,24.173395,120.613455,台中市西屯區福恩里工業區一路196號,004,臺灣銀行,0040923,臺灣銀行臺中工業區分行,04-23597850,李振仲,1994-05-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040923"
"601 S. FIGUEROA ST. 45TH FL., SUITE 4525  L A,  CA90017 USA",,,,004,臺灣銀行,0040945,臺灣銀行洛杉磯分行,1-213-629-6600,王迪康,1993-03-25,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040945"
台北市松山區敦化北路205號,25.057533,121.549468,台北市松山區精忠里敦化北路205號,004,臺灣銀行,0041067,臺灣銀行敦化分行,02-25455111,王嬌琪,1992-11-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041067"
台北市南港區南港路二段95號,25.053877,121.597607,台北市南港區東明里南港路二段95號,004,臺灣銀行,0041078,臺灣銀行南港分行,02-26516706,連杏芬,1992-10-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041078"
台北市大安區和平東路一段180號,25.026223,121.529549,台北市大安區龍泉里和平東路一段180號,004,臺灣銀行,0041089,臺灣銀行和平分行,02-23687027,蔡懷德,1992-10-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041089"
台中市北屯區崇德路二段416號,24.178686,120.686189,台中市北屯區松竹里崇德路二段416號,004,臺灣銀行,0041090,臺灣銀行水湳分行,04-22468130,陳清松,1992-12-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041090"
