bank_code,bank_name,branch_code,branch_name,addr,tel_no,manager,establish_date,extended_open_time,url
004,臺灣銀行,0040037,臺灣銀行營業部,台北市中正區重慶南路一段120號,02-23493456,朱仲之,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040037"
004,臺灣銀行,0040059,臺灣銀行公庫部,台北市中正區貴陽街一段120號,02-23615421,楊添泉,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040059"
004,臺灣銀行,0040071,臺灣銀行館前分行,台北市中正區館前路49號,02-23812949,胡宜謙,1959-01-05,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040071"
004,臺灣銀行,0040082,臺灣銀行信託部,台北市中正區武昌街一段49號,02-23493456,黃欉樹,1961-10-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040082"
004,臺灣銀行,0040093,臺灣銀行臺南分行,台南市中西區府前路一段155號,06-2160168,吳炳松,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040093"
004,臺灣銀行,0040107,臺灣銀行臺中分行,台中市西區自由路一段140號,04-22224001,陳文郁,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040107"
004,臺灣銀行,0040118,臺灣銀行高雄分行,高雄市前金區中正四路264號,07-2515131,陳俊雄,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040118"
004,臺灣銀行,0040129,臺灣銀行基隆分行,基隆市中正區義一路16號,02-24247113,江仁湧,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040129"
004,臺灣銀行,0040130,臺灣銀行中興新村分行,南投縣南投市中興新村光華路11號,049-2332101,劉慶桐,1958-12-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040130"
004,臺灣銀行,0040141,臺灣銀行嘉義分行,嘉義市中山路306號,05-2224471,張國強,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040141"
004,臺灣銀行,0040152,臺灣銀行新竹分行,新竹市林森路29號,03-5266161,游國鍮,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040152"
004,臺灣銀行,0040163,臺灣銀行彰化分行,彰化縣彰化市成功路130號,04-7225191,溫哲選,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040163"
004,臺灣銀行,0040174,臺灣銀行屏東分行,屏東縣屏東市中山路43號,08-7328141,張簡奉周,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040174"
004,臺灣銀行,0040185,臺灣銀行花蓮分行,花蓮縣花蓮市公園路3號,03-8322151,呂有用,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040185"
004,臺灣銀行,0040196,臺灣銀行延平分行,台北市大同區南京西路406號,02-25522859,李銘桐,1950-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040196"
004,臺灣銀行,0040200,臺灣銀行中山分行,台北市中山區中山北路一段150號,02-25423434,陳文章,1961-10-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040200"
004,臺灣銀行,0040211,臺灣銀行高雄加工出口區分行,高雄市前鎮區高雄加工出口區中一路1號,07-8215141,陳清山,1965-12-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040211"
004,臺灣銀行,0040222,臺灣銀行宜蘭分行,宜蘭縣宜蘭市舊城南路50號,03-9355121,許家明,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040222"
004,臺灣銀行,0040233,臺灣銀行臺東分行,台東縣台東市中山路313號,089-324201,魏宗仁,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040233"
004,臺灣銀行,0040244,臺灣銀行澎湖分行,澎湖縣馬公市仁愛路24號,06-9279935,薛流湖,1946-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040244"
004,臺灣銀行,0040255,臺灣銀行鳳山分行,高雄市鳳山區曹公路20號,07-7416131,鄭恩賜,1947-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040255"
004,臺灣銀行,0040266,臺灣銀行桃園分行,桃園縣桃園市中正路46號,03-3352801,古兆柱,1947-09-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040266"
004,臺灣銀行,0040277,臺灣銀行板橋分行,新北市板橋區府中路21號,02-29680172,周紹義,1947-11-18,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040277"
004,臺灣銀行,0040288,臺灣銀行新營分行,台南市新營區中正路10號,06-6351111,林旭榕,1947-12-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040288"
004,臺灣銀行,0040299,臺灣銀行苗栗分行,苗栗縣苗栗市中正路510號,037-326791,江泰豐,1950-12-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040299"
004,臺灣銀行,0040303,臺灣銀行豐原分行,台中市豐原區中正路302號,04-25278686,楊英烈,1950-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040303"
004,臺灣銀行,0040314,臺灣銀行斗六分行,雲林縣斗六市文化路27號,05-5324155,荷傳銘,1950-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040314"
004,臺灣銀行,0040325,臺灣銀行南投分行,南投縣南投市復興路101號,049-2232121,劉國銘,1951-02-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040325"
004,臺灣銀行,0040336,臺灣銀行南門分行,台北市中正區南昌路一段120號,02-23512121,黃鈺芬,1950-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040336"
004,臺灣銀行,0040347,臺灣銀行公館分行,台北市中正區羅斯福路四段120號,02-23672581,洪娟娟,1956-08-10,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040347"
004,臺灣銀行,0040358,臺灣銀行左營分行,高雄市左營區左營大路19號,07-5819141,王美玉,1950-01-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040358"
004,臺灣銀行,0040369,臺灣銀行北投分行,台北市北投區中央南路一段152號,02-28951200,文建芬,1951-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040369"
004,臺灣銀行,0040370,臺灣銀行霧峰分行,台中市霧峰區中正路838號,04-23302216,白旭然,1957-01-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040370"
004,臺灣銀行,0040381,臺灣銀行金門分行,金門縣金湖鎮復興路4號,082-333711,羅正明,1950-02-18,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040381"
004,臺灣銀行,0040392,臺灣銀行馬祖分行,連江縣南竿鄉介壽村257號,0836-26046,林裕哲,1951-03-12,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040392"
004,臺灣銀行,0040406,臺灣銀行安平分行,台南市中西區中正路240號,06-2292181,曾金寬,1967-04-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040406"
004,臺灣銀行,0040417,臺灣銀行中壢分行,桃園縣中壢市延平路580號,03-4252160,林志忠,1968-07-03,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040417"
004,臺灣銀行,0040428,臺灣銀行三重分行,新北市三重區重新路四段39號,02-29719621,邱顯仁,1969-09-09,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040428"
004,臺灣銀行,0040439,臺灣銀行頭份分行,苗栗縣頭份鎮中正路六十五號,037-663451,徐美惠,1969-09-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040439"
004,臺灣銀行,0040440,臺灣銀行前鎮分行,高雄市前鎮區擴建路1-3號,07-8115171,楊俊城,1969-11-22,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040440"
004,臺灣銀行,0040451,臺灣銀行城中分行,台北市中正區青島東路47號,02-23218934,朱添祺,1974-05-06,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040451"
004,臺灣銀行,0040462,臺灣銀行民權分行,台北市大同區承德路二段239號,02-25530121,鄔俊定,1970-08-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040462"
004,臺灣銀行,0040473,臺灣銀行潭子分行,台中市潭子區建國路1號,04-25323133,蔡正一,1970-09-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040473"
004,臺灣銀行,0040484,臺灣銀行連城分行,新北市中和區建一路186號,02-82272611,李俊儀,1971-10-14,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040484"
004,臺灣銀行,0040495,臺灣銀行員林分行,彰化縣員林鎮民生路63號,04-8323191,王翠琴,1971-10-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040495"
004,臺灣銀行,0040509,臺灣銀行松江分行,台北市中山區松江路115號,02-25069421,莊瓊玲,1972-10-05,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040509"
004,臺灣銀行,0040510,臺灣銀行鼓山分行,高雄市鼓山區臨海一路23號,07-5218291,邱南雄,1972-09-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040510"
004,臺灣銀行,0040521,臺灣銀行龍山分行,台北市萬華區康定路380號,02-23088111,林福炎,1973-06-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040521"
004,臺灣銀行,0040532,臺灣銀行忠孝分行,台北市大安區敦化南路一段202號,02-27516091,柳進興,1973-06-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040532"
004,臺灣銀行,0040543,臺灣銀行信義分行,台北市大安區信義路二段88號,02-23515486,湛竹明,1974-06-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040543"
004,臺灣銀行,0040554,臺灣銀行復興分行,台中市東區復興路四段102號,04-22244181,黃溪順,1974-08-05,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040554"
004,臺灣銀行,0040565,臺灣銀行三民分行,高雄市三民區九如二路567號,07-3127143,陳永清,1975-08-25,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040565"
004,臺灣銀行,0040576,臺灣銀行臺中港分行,台中市梧棲區四維路2號,04-26562311,曾金燦,1976-03-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040576"
004,臺灣銀行,0040587,臺灣銀行羅東分行,宜蘭縣羅東鎮公正路93號,03-9576866,張聰賢,1988-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040587"
004,臺灣銀行,0040598,臺灣銀行埔里分行,南投縣埔里鎮東榮路112號,049-2983991,鄭桐木,1978-11-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040598"
004,臺灣銀行,0040602,臺灣銀行岡山分行,高雄市岡山區壽天路16號,07-6216141,鄭調鄉,1978-12-14,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040602"
004,臺灣銀行,0040613,臺灣銀行新興分行,高雄市新興區民族二路133號,07-2384611,陳明哲,1981-06-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040613"
004,臺灣銀行,0040624,臺灣銀行苓雅分行,高雄市苓雅區青年一路261號,07-3358700,曹啟仁,1981-06-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040624"
004,臺灣銀行,0040646,臺灣銀行松山分行,台北市信義區忠孝東路四段560號,02-27293111,陳姿宇,1981-11-28,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040646"
004,臺灣銀行,0040657,臺灣銀行健行分行,台中市中區臺灣大道一段276一、二樓,04-22242141,王世謙,1981-12-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040657"
004,臺灣銀行,0040668,臺灣銀行中和分行,新北市中和區中山路二段253號,02-22488980,吳金泉,1983-03-12,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040668"
004,臺灣銀行,0040679,臺灣銀行太保分行,嘉義縣太保市祥和新村祥和一路東段2號,05-3620016,王素鑾,1983-05-18,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040679"
004,臺灣銀行,0040680,臺灣銀行竹北分行,新竹縣竹北市光明六路16號,03-5513111,朱錫欽,1983-06-13,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040680"
004,臺灣銀行,0040691,臺灣銀行國際金融業務分行,台北市中正區武昌街1段49號,02-23493456,陳逸琳,1984-10-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040691"
004,臺灣銀行,0040705,臺灣銀行士林分行,台北市士林區中山北路六段197號,02-28367080,林宜保,1985-08-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040705"
004,臺灣銀行,0040716,臺灣銀行新莊分行,新北市新莊區新泰路85號,02-22056699,堯明仁,1985-08-09,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040716"
004,臺灣銀行,0040727,臺灣銀行大甲分行,台中市大甲區民生路61號,04-26868111,許萌馨,1985-08-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040727"
004,臺灣銀行,0040738,臺灣銀行新竹科學園區分行,新竹市新竹科學園區工業東六路5號,03-5770050,楊長淇,1988-08-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040738"
004,臺灣銀行,0040749,臺灣銀行樹林分行,新北市樹林區文化街廿七號,02-26866511,劉志成,1988-12-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040749"
004,臺灣銀行,0040750,臺灣銀行新店分行,新北市新店區寶中路45號,02-29180795,顏世餘,1988-10-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040750"
004,臺灣銀行,0040794,臺灣銀行黎明分行,台中市南屯區大業路607號,04-22551178,張煥卿,1988-01-05,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040794"
004,臺灣銀行,0040808,臺灣銀行民生分行,台北市松山區復興北路167號,02-27192081,陳淑貞,1989-08-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040808"
004,臺灣銀行,0040819,臺灣銀行永康分行,台南市永康區小東路513號,06-3125411,陳吳政,1989-12-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040819"
004,臺灣銀行,0040820,臺灣銀行三多分行,高雄市苓雅區新光路142號,07-3349341,張金樹,1989-10-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040820"
004,臺灣銀行,0040831,臺灣銀行紐約分行,"100 Wall Street, 11th Floor, New York NY 10005 USA",1-212-968-8128,施與立,1990-09-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040831"
004,臺灣銀行,0040853,臺灣銀行臺北世貿中心分行,台北市信義區基隆路一段333號,02-27200315,許漢淇,1990-07-03,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040853"
004,臺灣銀行,0040864,臺灣銀行大安分行,台北市大安區敦化南路2段69號,02-27553121,辜婉芳,1990-10-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040864"
004,臺灣銀行,0040875,臺灣銀行華江分行,新北市板橋區中山路一段293-2號,02-29610101,粘忠煥,1990-11-28,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040875"
004,臺灣銀行,0040886,臺灣銀行潮州分行,屏東縣潮州鎮新生路13-2號,08-7883384,陳銀雪,1993-06-07,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040886"
004,臺灣銀行,0040897,臺灣銀行蘇澳分行,宜蘭縣蘇澳鎮中山路1段97號,03-9962566,陳材燦,1994-05-10,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040897"
004,臺灣銀行,0040901,臺灣銀行大雅分行,台中市大雅區中清路三段1080號,04-25683330,洪明義,1993-05-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040901"
004,臺灣銀行,0040912,臺灣銀行楠梓分行,高雄市楠梓區楠梓路201號,07-3532115,蘇信忠,1994-04-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040912"
004,臺灣銀行,0040923,臺灣銀行臺中工業區分行,台中市西屯區工業區一路196號,04-23597850,李振仲,1994-05-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040923"
004,臺灣銀行,0040945,臺灣銀行洛杉磯分行,"601 S. FIGUEROA ST. 45TH FL., SUITE 4525  L A,  CA90017 USA",1-213-629-6600,王迪康,1993-03-25,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040945"
004,臺灣銀行,0041067,臺灣銀行敦化分行,台北市松山區敦化北路205號,02-25455111,王嬌琪,1992-11-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041067"
004,臺灣銀行,0041078,臺灣銀行南港分行,台北市南港區南港路二段95號,02-26516706,連杏芬,1992-10-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041078"
004,臺灣銀行,0041089,臺灣銀行和平分行,台北市大安區和平東路一段180號,02-23687027,蔡懷德,1992-10-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041089"
004,臺灣銀行,0041090,臺灣銀行水湳分行,台中市北屯區崇德路二段416號,04-22468130,陳清松,1992-12-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041090"
004,臺灣銀行,0041104,臺灣銀行中崙分行,台北市松山區南京東路五段184號,02-27698618,陳碧玫,1992-12-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041104"
004,臺灣銀行,0041115,臺灣銀行土城分行,新北市土城區中央路二段338、340號,02-22703791,何明堯,1992-12-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041115"
004,臺灣銀行,0041148,臺灣銀行香港分行,香港中環皇后大道中28號,852-2521-0567,吳佳曉,1994-03-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041148"
004,臺灣銀行,0041159,臺灣銀行桃園國際機場分行,桃園縣大園鄉埔心村航站南路15號,03-3982166,曹金合,1996-04-29,全年無休。 ,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041159"
004,臺灣銀行,0041160,臺灣銀行大昌分行,高雄市三民區九如一路五四○號,07-3891036,林若容,1993-11-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041160"
004,臺灣銀行,0041171,臺灣銀行東京分行,"7TH FL. FUKOKU SEIMEI BL, 2-2-2 UCHISAIWAICHO 2-CHOME CHIYODA-KU,TOKYO JAPAN",81-3-3504-8881,華科,1995-10-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041171"
004,臺灣銀行,0041182,臺灣銀行五甲分行,高雄市鳳山區五甲二路168號,07-7170730,邱錦成,1995-04-17,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041182"
004,臺灣銀行,0041193,臺灣銀行博愛分行,高雄市左營區裕誠路394號,07-5567690,黃麗美,1995-04-17,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041193"
004,臺灣銀行,0041207,臺灣銀行中庄分行,高雄市大寮區鳳屏一路339號,07-7038838,高順風,1996-04-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041207"
004,臺灣銀行,0041218,臺灣銀行平鎮分行,桃園縣平鎮市環南路二段11號,03-4945688,曾正雄,1994-04-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041218"
004,臺灣銀行,0041229,臺灣銀行仁愛分行,台北市中正區仁愛路二段99號,02-23975936,胡心慈,1994-05-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041229"
004,臺灣銀行,0041230,臺灣銀行南崁分行,桃園縣蘆竹鄉南崁路一段81號,03-3529191,石哲宇,1994-05-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041230"
004,臺灣銀行,0041241,臺灣銀行圓山分行,台北市中山區林森北路577號,02-25976699,鄒遠希,1995-04-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041241"
004,臺灣銀行,0041355,臺灣銀行五股分行,新北市五股區中興路四段42號,02-22936699,吳妙壽,1995-12-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041355"
004,臺灣銀行,0041366,臺灣銀行大里分行,台中市大里區國光路二段481號,04-24180211,許智鈞,1995-12-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041366"
004,臺灣銀行,0041377,臺灣銀行安南分行,台南市安南區安和路二段298號,06-3555111,周明瑞,1996-01-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041377"
004,臺灣銀行,0041388,臺灣銀行新加坡分行,"80 Raffles Place #28-20 UOB Plaza 2, Singapore 048624",65-6536-5536,楊貴永,1995-08-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041388"
